"Dataset","Scenario","QTL_N","H2_nominal","Repetition","Fold","SplitID","TaskID","Model","Architecture","Learning_rate","L1","L2","Best_epoch","Epoch_Last","Epoch_Stopped_by_patience","Epoch_Hit_ceiling","Inner_RMSE","Inner_Correlation","Inner_MAE","N_train","N_test","N_pred_finite","N_zero_variance_markers","Genetic_Correlation","Genetic_RMSE","Genetic_MAE","Genetic_Bias","Genetic_Slope","Genetic_R2","Phenotype_Correlation","Phenotype_RMSE","Phenotype_MAE","Phenotype_Bias","Phenotype_Slope","Phenotype_R2","Epoch_selection_seconds","Final_fit_seconds","Predict_seconds","Status","Error"
"simulated","C2",40,0.7,5,1,"R05_F01","C2_R05_F01","ANN_L2","32-16",0.000125,0,0.01,42,67,TRUE,FALSE,0.828328277050483,0.63335078346883,0.659204752980752,800,200,200,0,0.703613879806319,0.742574642485051,0.59485397717352,-0.214158293702468,1.48132549856957,0.392254473133328,0.600944940461853,0.921789954947003,0.728488786761246,-0.199620793702467,1.45566775665487,0.292571542132711,0.889999999999986,0.490000000000009,0,"ok",NA
"simulated","C2",40,0.7,5,1,"R05_F01","C2_R05_F01","ANN_L1_L2","32-16",0.000125,0.001,0.001,76,101,TRUE,FALSE,0.826531936781554,0.634815156673495,0.657829834601412,800,200,200,0,0.72802009073135,0.677133359249991,0.54663450813286,-0.111122754855384,1.25404331267108,0.494652686296772,0.629380279798915,0.867965653044704,0.685601692302097,-0.0965852548553831,1.24736565510788,0.372774562116633,1.34999999999991,0.779999999999973,0,"ok",NA
"simulated","C2",40,0.7,5,2,"R05_F02","C2_R05_F02","ANN_0","64-32",5e-04,0,0,2,27,TRUE,FALSE,0.806719871321161,0.65793396220342,0.641662454987739,800,200,200,0,0.724023692256621,0.722020397551656,0.562512310661359,0.0724182101652528,1.82770273058204,0.410774111862632,0.626014838334197,0.894485056404396,0.670889600608835,0.0898332101652526,1.80516159100459,0.30693859188226,0.32000000000005,0.0300000000000864,0,"ok",NA
"simulated","C2",40,0.7,5,2,"R05_F02","C2_R05_F02","ANN_L1","64-32",5e-04,1e-05,0,2,27,TRUE,FALSE,0.830408867144366,0.644892182285345,0.665066493531875,800,200,200,0,0.724022564717014,0.722006765171421,0.562479372127871,0.0724837188402633,1.82746158152559,0.410796361858747,0.626018121196446,0.894473872764635,0.670871603028919,0.0898987188402631,1.80493569205524,0.306955922301836,0.309999999999945,0.0199999999999818,0,"ok",NA
"simulated","C2",40,0.7,5,2,"R05_F02","C2_R05_F02","ANN_L2","64-32",5e-04,0,0.001,2,27,TRUE,FALSE,0.83036340324167,0.644977804740201,0.664940806416596,800,200,200,0,0.723952570490005,0.722043195063604,0.562493955758418,0.0722802046366172,1.82754734379095,0.410736902120803,0.625987638255898,0.894485032706028,0.670903241301403,0.089695204636617,1.80510701172491,0.306938628606013,0.299999999999955,0.0299999999999727,0,"ok",NA
"simulated","C2",40,0.7,5,2,"R05_F02","C2_R05_F02","ANN_L1_L2","64-32",5e-04,1e-05,0.001,2,27,TRUE,FALSE,0.830351615009769,0.644882624496034,0.664966480149667,800,200,200,0,0.723876232326551,0.722051012911415,0.562470229301809,0.072324802761849,1.8269675423429,0.410724141681564,0.625879263065503,0.894511548351334,0.670913083748526,0.0897398027618488,1.80441218519665,0.30689753850119,0.399999999999977,0.0500000000000682,0,"ok",NA
"simulated","C2",40,0.7,5,3,"R05_F03","C2_R05_F03","ANN_0","64-32",0.000125,0,0,14,39,TRUE,FALSE,0.838501417506349,0.64256527109198,0.655371792721391,800,200,200,0,0.793781292744018,0.592975175547642,0.471063382077911,-0.0967778126133808,1.09363377032098,0.615220802453591,0.706619403601747,0.760332668084321,0.624009167153645,-0.114913812613381,1.07888055400203,0.484875324768986,0.620000000000005,0.139999999999986,0,"ok",NA
"simulated","C2",40,0.7,5,3,"R05_F03","C2_R05_F03","ANN_L1","64-32",0.000125,0.001,0,17,42,TRUE,FALSE,0.838294113163723,0.632648426586896,0.656876328783718,800,200,200,0,0.79432255191729,0.58937863032315,0.47007046109951,-0.086972177473303,1.07132461076293,0.619874214815673,0.70606380759883,0.758532259240928,0.623073089452489,-0.105108177473303,1.0553217594913,0.487311987068231,0.590000000000032,0.149999999999977,0,"ok",NA
"simulated","C2",40,0.7,5,3,"R05_F03","C2_R05_F03","ANN_L2","64-32",0.000125,0,0.001,14,39,TRUE,FALSE,0.839732558291743,0.631585580097129,0.657123655385579,800,200,200,0,0.793176626938641,0.593578691231574,0.47157893490961,-0.0956550823787529,1.09438114199417,0.614437166091658,0.70601934223264,0.760815702964681,0.624344569265807,-0.113791082378753,1.07952336270346,0.484220605501293,0.469999999999914,0.110000000000014,0,"ok",NA
"simulated","C2",40,0.7,5,3,"R05_F03","C2_R05_F03","ANN_L1_L2","64-32",0.000125,0.001,1e-04,17,42,TRUE,FALSE,0.838239958580613,0.632717361456604,0.656897525053513,800,200,200,0,0.794217440436087,0.589494412382815,0.470173307225341,-0.0869252068148241,1.0712161661597,0.619724850495087,0.705913103656365,0.758676051749097,0.623166804440592,-0.105061206814824,1.05512933082276,0.487117591426157,0.720000000000027,0.149999999999977,0,"ok",NA
"simulated","C2",40,0.7,5,4,"R05_F04","C2_R05_F04","ANN_0","64-32",0.000125,0,0,12,37,TRUE,FALSE,0.827617766161265,0.64310219494386,0.645887076423379,800,200,200,0,0.762946859347496,0.641458878753928,0.53340031264309,-0.0462685336304778,1.14079408159512,0.570989562734937,0.65846993410587,0.826835313509288,0.663835934645695,-0.0575255336304777,1.09844925549125,0.427327812663729,0.439999999999941,0.129999999999995,0,"ok",NA
"simulated","C2",40,0.7,5,4,"R05_F04","C2_R05_F04","ANN_L1","64-32",0.000125,0.001,0,13,38,TRUE,FALSE,0.823679521057389,0.647966978293828,0.643159998831667,800,200,200,0,0.761942661836404,0.642772936367925,0.536444993341324,-0.0370386547595469,1.15016640777737,0.569230067689236,0.659711118473064,0.825685875302956,0.661250956005088,-0.0482956547595468,1.11102356704218,0.428918924561955,0.569999999999936,0.139999999999986,0,"ok",NA
"simulated","C2",40,0.7,5,4,"R05_F04","C2_R05_F04","ANN_L2","64-32",0.000125,0,1e-04,12,37,TRUE,FALSE,0.82402636455743,0.649589039856635,0.646240830624969,800,200,200,0,0.76296571417486,0.641429876466084,0.533411068844077,-0.0463916124013169,1.14059155151364,0.571028355565857,0.658460772637192,0.826841494816223,0.663776514260875,-0.0576486124013168,1.09821182247946,0.427319250194912,0.470000000000027,0.129999999999995,0,"ok",NA
"simulated","C2",40,0.7,5,4,"R05_F04","C2_R05_F04","ANN_L1_L2","64-32",0.000125,0.001,0.001,13,38,TRUE,FALSE,0.823609728445095,0.648007757178324,0.643103063914073,800,200,200,0,0.762095832064685,0.642693150265435,0.536521247641254,-0.036716047456408,1.15144824604343,0.569337002250165,0.659838742160544,0.825609451617544,0.66122184339268,-0.0479730474564079,1.11225336098433,0.429024635709395,0.439999999999941,0.180000000000064,0.00999999999999091,"ok",NA
"simulated","C2",40,0.7,5,5,"R05_F05","C2_R05_F05","ANN_0","64-32",0.000125,0,0,20,45,TRUE,FALSE,0.816446205641709,0.66998340093148,0.648797320370396,800,200,200,0,0.753168125024417,0.618254815134776,0.493008471384232,-0.0688255274717488,0.886855490172555,0.552483259026059,0.639889650652038,0.79646995174948,0.636734194658918,-0.0713745274717484,0.829524068133654,0.387244656964354,0.629999999999995,0.200000000000045,0,"ok",NA
"simulated","C2",40,0.7,5,5,"R05_F05","C2_R05_F05","ANN_L1","64-32",0.000125,0.001,0,21,46,TRUE,FALSE,0.83537676509029,0.65074203292406,0.660617188005198,800,200,200,0,0.758397057198698,0.60847389988312,0.488571050549269,-0.0762573619725811,0.94664753896626,0.566530864402365,0.643902092207402,0.787090984484097,0.632508627658733,-0.0788063619725808,0.88485984137325,0.401590897727026,0.629999999999995,0.299999999999955,0,"ok",NA
"simulated","C2",40,0.7,5,5,"R05_F05","C2_R05_F05","ANN_L2","64-32",0.000125,0,1e-04,19,44,TRUE,FALSE,0.837052524565898,0.652674390469523,0.661933379810212,800,200,200,0,0.754761311137791,0.618004985354441,0.49438140355592,-0.0825240235765026,0.889191688861771,0.552844858862217,0.641044932793243,0.796589405062381,0.638121777012618,-0.0850730235765022,0.831452061264558,0.387060843012685,0.779999999999973,0.220000000000027,0,"ok",NA
"simulated","C2",40,0.7,5,5,"R05_F05","C2_R05_F05","ANN_L1_L2","64-32",0.000125,0.001,0.01,21,46,TRUE,FALSE,0.83444250633333,0.651511822006079,0.659845904545319,800,200,200,0,0.758519914378036,0.608410814686648,0.488947930714334,-0.080353453743099,0.956808944001267,0.56662074194035,0.644667958497127,0.785984894017362,0.632356095431929,-0.0829024537430987,0.895276742359749,0.40327159167372,0.680000000000064,0.330000000000041,0,"ok",NA
"simulated","C3",80,0.5,1,1,"R01_F01","C3_R01_F01","ANN_0","64-32",0.000125,0,0,13,38,TRUE,FALSE,0.750253485858163,0.601216399078534,0.604396198912171,800,200,200,0,0.815296032197168,0.389124090094265,0.307370766755698,0.0530553813305193,0.871899551657307,0.643736375973747,0.563587521729807,0.762876717752723,0.622431174810056,-0.0229111186694801,0.847004466223207,0.306641961271007,0.730000000000018,0.210000000000036,0,"ok",NA
"simulated","C3",80,0.5,1,1,"R01_F01","C3_R01_F01","ANN_L1","64-32",0.000125,0.001,0,14,39,TRUE,FALSE,0.753133796851515,0.604131723331648,0.607605441980865,800,200,200,0,0.814548366697238,0.386833209802895,0.303363184036582,0.0538103083496791,0.896952128337187,0.647918871298499,0.563168187102679,0.761204972087136,0.622287014649105,-0.0221561916503202,0.871492606988104,0.309677440635055,0.669999999999959,0.149999999999977,0.0199999999999818,"ok",NA
"simulated","C3",80,0.5,1,1,"R01_F01","C3_R01_F01","ANN_L2","64-32",0.000125,0,0.01,13,38,TRUE,FALSE,0.753225190017184,0.604888636641552,0.607533683332607,800,200,200,0,0.815191125334303,0.389122932087693,0.307171130966082,0.0537111925579096,0.873210358269454,0.643738496402755,0.563412709210018,0.762864268952304,0.622566381935912,-0.0222553074420897,0.848123859467549,0.30666458984314,0.600000000000023,0.159999999999968,0,"ok",NA
"simulated","C3",80,0.5,1,1,"R01_F01","C3_R01_F01","ANN_L1_L2","64-32",0.000125,1e-04,0.01,13,38,TRUE,FALSE,0.753087433875423,0.605056043330121,0.607291445671711,800,200,200,0,0.815664838356018,0.388475682550795,0.306554774038138,0.0544720048713091,0.875698328598841,0.644922689353814,0.563491466987075,0.76261943455429,0.622449267778224,-0.0214944951286902,0.850165210582377,0.307109557904777,0.5,0.139999999999986,0,"ok",NA
"simulated","C3",80,0.5,1,2,"R01_F02","C3_R01_F02","ANN_0","64-32",0.000125,0,0,12,37,TRUE,FALSE,0.76592881085224,0.586835272268393,0.627370609136256,800,200,200,0,0.77930194452083,0.516626464951956,0.409625823959744,0.203396895884203,0.838564871116587,0.508642624762414,0.546981957026428,0.827040980126805,0.671768710497979,0.272048395884204,0.722680912493839,0.16475692789777,0.550000000000068,0.110000000000014,0,"ok",NA
"simulated","C3",80,0.5,1,2,"R01_F02","C3_R01_F02","ANN_L1","64-32",0.000125,0.001,0,13,38,TRUE,FALSE,0.765250559854621,0.58277319644562,0.625181606986037,800,200,200,0,0.778561925076672,0.511741445893161,0.406698167351341,0.193614024898993,0.848725071481085,0.517890861929647,0.540847152783441,0.82643551525085,0.670072793587963,0.262265524898994,0.723920868836608,0.165979419270107,0.529999999999973,0.1400000000001,0,"ok",NA
"simulated","C3",80,0.5,1,2,"R01_F02","C3_R01_F02","ANN_L2","64-32",0.000125,0,1e-05,12,37,TRUE,FALSE,0.768298996223505,0.58097596400575,0.627581456384373,800,200,200,0,0.779332084040995,0.516634434158834,0.409629788549649,0.203398718299002,0.838387521379004,0.508627465806995,0.546982087737376,0.827080859633466,0.671794048914312,0.272050218299003,0.722500301228542,0.164676375940776,0.549999999999955,0.129999999999995,0,"ok",NA
"simulated","C3",80,0.5,1,2,"R01_F02","C3_R01_F02","ANN_L1_L2","64-32",0.000125,0.001,0.01,14,39,TRUE,FALSE,0.764709013705255,0.582412865550585,0.624944154031811,800,200,200,0,0.781898482424849,0.504633949735938,0.401611382511495,0.180297621870367,0.84576624635565,0.531189738531211,0.541848478087267,0.822769391492748,0.668639463450332,0.248949121870368,0.719648649708684,0.173362550074969,0.539999999999964,0.159999999999968,0,"ok",NA
"simulated","C3",80,0.5,1,3,"R01_F03","C3_R01_F03","ANN_0","64-32",0.000125,0,0,11,36,TRUE,FALSE,0.759043463847509,0.594506935150723,0.61314838625856,800,200,200,0,0.817896075982703,0.422607358099224,0.336546630101577,-0.0688580251335068,1.18487393708711,0.64319590198,0.600820904412276,0.712580578190936,0.585878204211091,-0.103308025133506,1.08327611648332,0.345087220879459,0.519999999999982,0.110000000000014,0.00999999999999091,"ok",NA
"simulated","C3",80,0.5,1,3,"R01_F03","C3_R01_F03","ANN_L1","64-32",0.000125,0.001,0,12,37,TRUE,FALSE,0.771576243450364,0.591013190267499,0.62286219229601,800,200,200,0,0.815210457492447,0.427916556292653,0.342187010491879,-0.0654322524708692,1.22142368875001,0.634174559045876,0.595816863209127,0.716109531786365,0.588162555998264,-0.0998822524708686,1.11103949789154,0.338584434487104,0.509999999999991,0.110000000000014,0,"ok",NA
"simulated","C3",80,0.5,1,3,"R01_F03","C3_R01_F03","ANN_L2","64-32",0.000125,0,1e-04,11,36,TRUE,FALSE,0.772816275136583,0.591581658730256,0.623234020910043,800,200,200,0,0.817652249916205,0.422786884769632,0.336631269820307,-0.068763661302456,1.18447044029074,0.642892691654042,0.600784592382579,0.712587635332746,0.585810343949037,-0.103213661302455,1.08316467602343,0.345074248773895,0.470000000000027,0.120000000000005,0,"ok",NA
"simulated","C3",80,0.5,1,3,"R01_F03","C3_R01_F03","ANN_L1_L2","64-32",0.000125,0.001,0.001,12,37,TRUE,FALSE,0.771916458846675,0.590860806991857,0.623137793835084,800,200,200,0,0.815216476449749,0.428028338570265,0.342295145510949,-0.0652413648597035,1.22297205246779,0.633983408965341,0.595696320373965,0.716196592644684,0.588290302172182,-0.0996913648597029,1.11221465373193,0.338423601808225,0.659999999999968,0.190000000000055,0,"ok",NA
"simulated","C3",80,0.5,1,4,"R01_F04","C3_R01_F04","ANN_0","64-32",0.00025,0,0,4,29,TRUE,FALSE,0.751923548679313,0.570617839950733,0.608125068511008,800,200,200,0,0.805223183382326,0.492927905732027,0.390196859731441,0.222533068098563,1.51713392975393,0.463760186597107,0.668343466813044,0.841355495777905,0.673973814261951,0.234823068098562,1.87395366802615,0.29457908088069,0.370000000000005,0.0599999999999454,0,"ok",NA
"simulated","C3",80,0.5,1,4,"R01_F04","C3_R01_F04","ANN_L1","64-32",0.00025,1e-04,0,4,29,TRUE,FALSE,0.743411267461979,0.57995294482214,0.601941246863628,800,200,200,0,0.805324587722618,0.492892036025801,0.390305307945848,0.22244384037883,1.51793527164762,0.463838226669523,0.668431453853904,0.841346503255293,0.67384925068853,0.23473384037883,1.87495419641789,0.294594160070635,0.379999999999995,0.07000000000005,0,"ok",NA
"simulated","C3",80,0.5,1,4,"R01_F04","C3_R01_F04","ANN_L2","64-32",0.00025,0,0.01,4,29,TRUE,FALSE,0.743475578364249,0.57988752205272,0.60197011660362,800,200,200,0,0.805493256605953,0.49289340523346,0.390247281816881,0.222320997429515,1.51982761034325,0.463835247851557,0.668640801870972,0.84136079390652,0.673866786646682,0.234610997429515,1.87748634364536,0.294570196592078,0.370000000000005,0.0299999999999727,0,"ok",NA
"simulated","C3",80,0.5,1,4,"R01_F04","C3_R01_F04","ANN_L1_L2","64-32",0.00025,1e-04,1e-04,4,29,TRUE,FALSE,0.74333300709548,0.580053474225334,0.601887376121485,800,200,200,0,0.805313636137815,0.492931712711139,0.39030982454789,0.222498980225619,1.51802165477336,0.463751903594145,0.668502521956789,0.841341023781292,0.67385996050726,0.234788980225619,1.87528575663551,0.294603348295363,0.32000000000005,0.0399999999999636,0,"ok",NA
"simulated","C3",80,0.5,1,5,"R01_F05","C3_R01_F05","ANN_0","32-16",5e-04,0,0,11,36,TRUE,FALSE,0.753938075450322,0.590108116526136,0.618121719224416,800,200,200,0,0.77247035967213,0.44908026001173,0.360568640987558,-0.0284863876590322,1.01199317836695,0.594997035126461,0.582664130548909,0.771297838525322,0.62227086203371,0.000993612340967545,1.0264308625118,0.339271279901969,0.469999999999914,0.0900000000000318,0.0199999999999818,"ok",NA
"simulated","C3",80,0.5,1,5,"R01_F05","C3_R01_F05","ANN_L1","32-16",5e-04,0.001,0,26,51,TRUE,FALSE,0.75509454877351,0.586747293982939,0.616412191118668,800,200,200,0,0.757191921080911,0.461092153144176,0.370911213864753,-0.00421209352925445,0.979049188078227,0.573041430598072,0.587748466433501,0.768192698812127,0.61759164309464,0.0252679064707453,1.02189365446695,0.344580578190707,0.639999999999986,0.279999999999973,0,"ok",NA
"simulated","C3",80,0.5,1,5,"R01_F05","C3_R01_F05","ANN_L2","32-16",5e-04,0,1e-05,11,36,TRUE,FALSE,0.75654953623375,0.586274085126851,0.617541769750827,800,200,200,0,0.772311378893511,0.449161136446319,0.361149786884759,-0.0273258446324115,1.01403003598092,0.594851145190018,0.583150434989867,0.771001546155122,0.621754068067554,0.00215415536758826,1.02956707881339,0.339778817371072,0.590000000000032,0.110000000000014,0,"ok",NA
"simulated","C3",80,0.5,1,5,"R01_F05","C3_R01_F05","ANN_L1_L2","32-16",5e-04,0.001,0.001,26,51,TRUE,FALSE,0.754851258156008,0.587008910858731,0.616210673821251,800,200,200,0,0.756842694958273,0.461296358827924,0.372074051739374,-0.00425242720310905,0.986247378512423,0.572663169235317,0.586012374292571,0.769429138407449,0.618186067971131,0.0252275727968907,1.0268397748655,0.342469028049396,0.67999999999995,0.379999999999995,0,"ok",NA
"simulated","C3",80,0.5,2,1,"R02_F01","C3_R02_F01","ANN_0","32",0.000125,0,0,23,48,TRUE,FALSE,0.748557407947825,0.60967117455332,0.610851158549378,800,200,200,0,0.793601927068617,0.420556047913185,0.331960434835143,0.0528733440595274,0.966898019024097,0.623108659157772,0.55809241499708,0.759661990225616,0.616486030027155,0.0972918440595284,0.89864695161945,0.295957087977473,0.480000000000018,0.139999999999986,0,"ok",NA
"simulated","C3",80,0.5,2,1,"R02_F01","C3_R02_F01","ANN_L1","32",0.000125,0.01,0,31,56,TRUE,FALSE,0.754014312113559,0.597728043607173,0.611799748037934,800,200,200,0,0.822369433302298,0.407775501418895,0.317376572657673,0.0649642187817586,1.21779023058822,0.645667772251768,0.583959064935933,0.745983402702672,0.609485916872194,0.10938271878176,1.14285980652962,0.321083026328144,0.579999999999927,0.219999999999914,0,"ok",NA
"simulated","C3",80,0.5,2,1,"R02_F01","C3_R02_F01","ANN_L2","32",0.000125,0,0.01,23,48,TRUE,FALSE,0.757750944837133,0.596844424438467,0.61822372941223,800,200,200,0,0.793913859644127,0.420278264268905,0.331893237733168,0.0530837825679546,0.968015265457657,0.623606379614327,0.558133478783754,0.759629473568152,0.616243641515007,0.0975022825679557,0.899398015330631,0.296017358551873,0.470000000000027,0.159999999999968,0,"ok",NA
"simulated","C3",80,0.5,2,1,"R02_F01","C3_R02_F01","ANN_L1_L2","32",0.000125,0.01,1e-05,31,56,TRUE,FALSE,0.754014806432795,0.597727600377347,0.611801194817417,800,200,200,0,0.822369559613433,0.407775900209464,0.317374970845131,0.06496692806354,1.21779111357452,0.6456670792017,0.583964255570126,0.74598090916466,0.609482852294311,0.109385428063541,1.14287061818761,0.321087565041594,0.480000000000018,0.400000000000091,0,"ok",NA
"simulated","C3",80,0.5,2,2,"R02_F02","C3_R02_F02","ANN_0","32-16",0.000125,0,0,68,93,TRUE,FALSE,0.747556224462603,0.615704222531578,0.607895706468794,800,200,200,0,0.70806900941863,0.508517732623789,0.406386674415849,-0.0652977876058991,0.754754330341419,0.439179592116297,0.49751315689494,0.791194790717999,0.647382629568862,-0.0354397876058989,0.688870358463409,0.195413684275879,1.12,0.720000000000027,0,"ok",NA
"simulated","C3",80,0.5,2,2,"R02_F02","C3_R02_F02","ANN_L1","32-16",0.000125,0.001,0,95,120,TRUE,FALSE,0.765359962843029,0.591935246709121,0.61766580556465,800,200,200,0,0.694990940002619,0.516584809630689,0.412043481926257,-0.0646857025246193,0.751715081527605,0.421244850741438,0.479948629589439,0.801138196480407,0.652979651813293,-0.034827702524619,0.674328906751889,0.175063194877454,1.54999999999995,0.970000000000027,0,"ok",NA
"simulated","C3",80,0.5,2,2,"R02_F02","C3_R02_F02","ANN_L2","32-16",0.000125,0,1e-05,67,92,TRUE,FALSE,0.769262171039924,0.589663720570257,0.622391458458785,800,200,200,0,0.707558150025008,0.508315021947052,0.406285158228306,-0.0635793579388925,0.755833278259847,0.439626623234807,0.497328488630317,0.79090890850119,0.647344270605956,-0.0337213579388923,0.690096953521569,0.195995021176154,1.27999999999997,0.620000000000005,0,"ok",NA
